region,name,category,phone,email,gmaps_url,online_presence
Ithaca,ESTIA APARTMENTS,Holiday apartment rental,2674032194,,https://www.google.com/maps/place/ESTIA+APARTMENTS/data=!4m7!3m6!1s0x135debcaba062e0d:0x2c6decfbd10acc3d!8m2!3d38.3623453!4d20.7215825!16s%2Fg%2F11rqks094s!19sChIJDS4GusrrXRMRPcwK0fvsbSw?authuser=0&hl=en&rclk=1,none
Ithaca,Euktimeno,Holiday apartment,2674032967,,https://www.google.com/maps/place/Euktimeno/data=!4m7!3m6!1s0x135deb5211c4b535:0x94e9a43ea2fa645!8m2!3d38.3583193!4d20.7183572!16s%2Fg%2F11c1v0xcmx!19sChIJNbXEEVLrXRMRRaYv6kOaTgk?authuser=0&hl=en&rclk=1,none
Ithaca,Faros Residence Adults Only, Hotels,2674041694,,https://www.google.com/maps/place/Faros+Residence+Adults+Only/data=!4m10!3m9!1s0x135dbddf58824df9:0x3a3b22380ee7a4c2!5m2!4m1!1i2!8m2!3d38.4579244!4d20.5780533!16s%2Fg%2F11mp4cksl9!19sChIJ-U2CWN-9XRMRwqTnDjgiOzo?authuser=0&hl=en&rclk=1,none
Ithaca,Frikes Bay Suites,Hotel,6977700377,,https://www.google.com/maps/place/Frikes+Bay+Suites/data=!4m7!3m6!1s0x135dbe351842a113:0xfebe199a86604f1a!8m2!3d38.4592128!4d20.6628923!16s%2Fg%2F11c76nqtfz!19sChIJE6FCGDW-XRMRGk9ghpoZvv4?authuser=0&hl=en&rclk=1,none
Ithaca,Frikes Private Villa,Holiday apartment rental,6972841923,,https://www.google.com/maps/place/Frikes+Private+Villa/data=!4m7!3m6!1s0x135dbf065edcc067:0x6784a39c22713021!8m2!3d38.4564841!4d20.658206!16s%2Fg%2F11qjn_qx4l!19sChIJZ8DcXga_XRMRITBxIpyjhGc?authuser=0&hl=en&rclk=1,none
Ithaca,Hotel Myrtos, Hotels,6908559693,,https://www.google.com/maps/place/Myrtos+View+Apartments/data=!4m10!3m9!1s0x135d912438fccf0f:0xf71f1111d8f3e4ad!5m2!4m1!1i2!8m2!3d38.340923!4d20.5432678!16s%2Fg%2F11flv94h0k!19sChIJD8_8OCSRXRMRreTz2BERH_c?authuser=0&hl=en&rclk=1,booking
Ithaca,Hotel O by OYO Shri Balaji Marriage Lawn And Hotel, Hotels,+919956965977,,https://www.google.com/maps/place/Hotel+O+by+OYO+Shri+Balaji+Marriage+Lawn+And+Hotel/data=!4m10!3m9!1s0x399edd0067812209:0x5b547dfb97fc5a42!5m2!4m1!1i2!8m2!3d27.4358125!4d80.5295625!16s%2Fg%2F11w914hv2f!19sChIJCSKBZwDdnjkRQlr8l_t9VFs?authuser=0&hl=en&rclk=1,none
Ithaca,Ithaca View,Holiday apartment,6973209701,,https://www.google.com/maps/place/Ithaca+View/data=!4m7!3m6!1s0x135deb0cd58862e3:0x5e4134ffcdc06f4c!8m2!3d38.3636166!4d20.7198549!16s%2Fg%2F11rg7qq7nm!19sChIJ42KI1QzrXRMRTG_Azf80QV4?authuser=0&hl=en&rclk=1,none
Ithaca,Katerina's House,Holiday apartment rental,6975819323,,https://www.google.com/maps/place/Aletri+%26+Orgoma+Ithaki/data=!4m7!3m6!1s0x135deb747b74087f:0xf931194b0f4df7aa!8m2!3d38.3656616!4d20.712468!16s%2Fg%2F11w2159knt!19sChIJfwh0e3TrXRMRqvdND0sZMfk?authuser=0&hl=en&rclk=1,booking
Ithaca,Korina Gallery Hotel,,2674033393,,https://www.google.com/maps/place/Korina+Gallery+Hotel/data=!4m10!3m9!1s0x135deb4dd6103bcf:0xcb32d07007432d2b!5m2!4m1!1i2!8m2!3d38.362457!4d20.718152!16s%2Fg%2F1tfswbqn!19sChIJzzsQ1k3rXRMRKy1DB3DQMss?authuser=0&hl=en&rclk=1,none
Ithaca,Koukou Stay, Hotels,6957181173,,https://www.google.com/maps/place/DIOSKOURI+II+-+ITHAKI/data=!4m10!3m9!1s0x135d94b41519fded:0xb17f53c4d721d64a!5m2!4m1!1i2!8m2!3d38.3684919!4d20.7077533!16s%2Fg%2F1hm2031gl!19sChIJ7f0ZFbSUXRMRStYh18RTf7E?authuser=0&hl=en&rclk=1,ota-aggregator
Ithaca,Meraki ithaki apartment,Holiday apartment rental,6973347922,,https://www.google.com/maps/place/Galazio+House+Ithaki/data=!4m7!3m6!1s0x135deb01c47c1433:0xff1e036833ef93ad!8m2!3d38.3653294!4d20.7221172!16s%2Fg%2F11t2lxcq5w!19sChIJMxR8xAHrXRMRrZPvM2gDHv8?authuser=0&hl=en&rclk=1,none
Ithaca,Ntamari Apartments,Holiday apartment rental,6982970856,,https://www.google.com/maps/place/Ntamari+Apartments/data=!4m7!3m6!1s0x135deba314901f47:0x6863204c9681b5ca!8m2!3d38.3568557!4d20.7169891!16s%2Fg%2F11ty614t7m!19sChIJRx-QFKPrXRMRyrWBlkwgY2g?authuser=0&hl=en&rclk=1,none
Ithaca,ORION, Hotels,6984910111,,https://www.google.com/maps/place/ORION/data=!4m10!3m9!1s0x135d958745047fd9:0x3dcd344cbdf81ba3!5m2!4m1!1i2!8m2!3d38.3686793!4d20.7081658!16s%2Fg%2F11qh34ntqr!19sChIJ2X8ERYeVXRMRoxv4vUw0zT0?authuser=0&hl=en&rclk=1,none
Ithaca,Odyssey Apartments,,2674033400,,https://www.google.com/maps/place/Odyssey+Apartments/data=!4m10!3m9!1s0x135deb3441276897:0x25390c75c6002317!5m2!4m1!1i2!8m2!3d38.3741985!4d20.7164945!16s%2Fg%2F11bccjgrhz!19sChIJl2gnQTTrXRMRFyMAxnUMOSU?authuser=0&hl=en&rclk=1,ota-aggregator
Ithaca,Parathinalos Apartment,Lodging,6977666968,,https://www.google.com/maps/place/Telemachos+Vlassopoulos/data=!4m7!3m6!1s0x135debf60f32c34b:0xce759e3d4336bd3c!8m2!3d38.3608133!4d20.7180638!16s%2Fg%2F11q79mg1j8!19sChIJS8MyD_brXRMRPL02Qz2edc4?authuser=0&hl=en&rclk=1,none
Ithaca,Rogalis Family Apartments,Holiday apartment rental,6932247242,,https://www.google.com/maps/place/Rogalis+Family+Apartments/data=!4m7!3m6!1s0x135deba09094f8fb:0xec065e161abf3325!8m2!3d38.3591659!4d20.7173157!16s%2Fg%2F11x_k23hsl!19sChIJ-_iUkKDrXRMRJTO_GhZeBuw?authuser=0&hl=en&rclk=1,none
Ithaca,Rooms for rent and relaxing accommodation at Ithaca Greece,,6971848108,,https://www.google.com/maps/place/Rooms+for+rent+and+relaxing+accommodation+at+Ithaca+Greece/data=!4m11!3m10!1s0x135deb486818fa11:0xdd5eac71cbfd345d!5m2!4m1!1i2!8m2!3d38.3677216!4d20.7227096!16s%2Fg%2F11xd_qtwgc!17BQ0FF!19sChIJEfoYaEjrXRMRXTT9y3GsXt0?authuser=0&hl=en&rclk=1,ota-aggregator
Ithaca,Tesoro of Ithaca, Hotels,6986839455,,https://www.google.com/maps/place/Veronis+Apartments/data=!4m10!3m9!1s0x135deb4d1c90d52f:0x35844c02752089c4!5m2!4m1!1i2!8m2!3d38.3632696!4d20.7143258!16s%2Fg%2F11c3pcrfr_!19sChIJL9WQHE3rXRMRxIkgdQJMhDU?authuser=0&hl=en&rclk=1,none
Ithaca,The Village House, Hotels,2671024476,,https://www.google.com/maps/place/The+Village+House/data=!4m10!3m9!1s0x135dbf00782b2fd7:0xadadd5f5d5684767!5m2!4m1!1i2!8m2!3d38.4460043!4d20.6494778!16s%2Fg%2F11x7ts18ct!19sChIJ1y8reAC_XRMRZ0do1fXVra0?authuser=0&hl=en&rclk=1,none
Ithaca,Theodora's apartments Ithaca Greece,Holiday apartment rental,6979955245,,https://www.google.com/maps/place/Val+Di+Compare+Apartments/data=!4m7!3m6!1s0x135deb59ee15126d:0x1e48a3795f32e930!8m2!3d38.353268!4d20.7252331!16s%2Fg%2F11d_76tv05!19sChIJbRIV7lnrXRMRMOkyX3mjSB4?authuser=0&hl=en&rclk=1,none
Ithaca,Thisefs Luxury Apartments, Hotels,6978218873,,https://www.google.com/maps/place/Thisefs+Luxury+Apartments/data=!4m10!3m9!1s0x135d97007cd27da5:0xcff6f8f00aa445eb!5m2!4m1!1i2!8m2!3d38.4579281!4d20.5525065!16s%2Fg%2F11yhk_fz8q!19sChIJpX3SfACXXRMR60WkCvD49s8?authuser=0&hl=en&rclk=1,none
Ithaca,Villa Bousta,Hotel,6988358840,,https://www.google.com/maps/place/Villa+Bousta/data=!4m7!3m6!1s0x135deb0f926931bb:0xbc4b818e42d7d5a!8m2!3d38.3661871!4d20.7216949!16s%2Fg%2F11h1dgmyh4!19sChIJuzFpkg_rXRMRWn0t5Bi4xAs?authuser=0&hl=en&rclk=1,none
Ithaca,Villa Mazourka, Hotels,6983315034,,https://www.google.com/maps/place/Villa+Mazourka/data=!4m10!3m9!1s0x135dbffd45685e6b:0x815c3ad4e4a764a!5m2!4m1!1i2!8m2!3d38.4492372!4d20.6566549!16s%2Fg%2F11hdxvhq87!19sChIJa15oRf2_XRMRSnZKTq3DFQg?authuser=0&hl=en&rclk=1,none
Kefalonia,4T apartments Kefalonia,Holiday apartment rental,6949286197,,https://www.google.com/maps/place/4T+apartments+Kefalonia/data=!4m7!3m6!1s0x136763b9d5b1d0d7:0xfe524465860dfee3!8m2!3d38.120788!4d20.5536075!16s%2Fg%2F11qbqklyt1!19sChIJ19Cx1bljZxMR4_4NhmVEUv4?authuser=0&hl=en&rclk=1,none
Kefalonia,A&S Seaside House and Maisonette, Hotels,6947250395,,https://www.google.com/maps/place/A%26S+Seaside+House+and+Maisonette/data=!4m10!3m9!1s0x135d8783aa85a0d7:0x149d2a788dfa87a9!5m2!4m1!1i2!8m2!3d38.205763!4d20.4372549!16s%2Fg%2F11f7bd8cf9!19sChIJ16CFqoOHXRMRqYf6jXgqnRQ?authuser=0&hl=en&rclk=1,booking
Kefalonia,Alecos Studios,,6948169700,,https://www.google.com/maps/place/Alecos+Studios/data=!4m10!3m9!1s0x135df58ce496bf6d:0x513d87b957ac66e1!5m2!4m1!1i2!8m2!3d38.1509982!4d20.7746368!16s%2Fg%2F11vzfr_86w!19sChIJbb-W5Iz1XRMR4WasV7mHPVE?authuser=0&hl=en&rclk=1,none
Kefalonia,Ameadros Resort,Holiday apartment,6988326561,,https://www.google.com/maps/place/Ameadros+Resort/data=!4m7!3m6!1s0x135d809fd3aef1d7:0x24df3a6ce35de153!8m2!3d38.1714055!4d20.4029956!16s%2Fg%2F11gc6_6frj!19sChIJ1_Gu05-AXRMRU-Fd42w63yQ?authuser=0&hl=en&rclk=1,none
Kefalonia,Anastasia Studios,Holiday apartment rental,6945113337,,https://www.google.com/maps/place/Anastasia+Studios/data=!4m7!3m6!1s0x13675fba459de853:0x7d5e282ee076aadd!8m2!3d38.0743238!4d20.7440711!16s%2Fg%2F11c53rwj8m!19sChIJU-idRbpfZxMR3ap24C4oXn0?authuser=0&hl=en&rclk=1,none
Kefalonia,Andreas studios & Apartments,,6947701272,,https://www.google.com/maps/place/Andreas+studios+%26+Apartments/data=!4m10!3m9!1s0x13675f47431844c5:0x63fcf57207678afe!5m2!4m1!1i2!8m2!3d38.0746835!4d20.7910036!16s%2Fg%2F11c53jv14v!19sChIJxUQYQ0dfZxMR_opnB3L1_GM?authuser=0&hl=en&rclk=1,none
Kefalonia,Anemona,Holiday apartment,6945335598,,https://www.google.com/maps/place/Anemona/data=!4m7!3m6!1s0x13675fb144e230eb:0x15c2dff2c0afe68f!8m2!3d38.068347!4d20.743019!16s%2Fg%2F11b73k_jg4!19sChIJ6zDiRLFfZxMRj-avwPLfwhU?authuser=0&hl=en&rclk=1,none
Kefalonia,Ann's Apartments,,6972290269,,https://www.google.com/maps/place/Ann%27s+Apartments/data=!4m10!3m9!1s0x135d874ac7df8345:0xd2cfc270c606cd69!5m2!4m1!1i2!8m2!3d38.1976374!4d20.4361126!16s%2Fg%2F11kk08hgkx!19sChIJRYPfx0qHXRMRac0GxnDCz9I?authuser=0&hl=en&rclk=1,none
Kefalonia,Antigoni House,Holiday apartment rental,2674072035,,https://www.google.com/maps/place/Antigoni+House/data=!4m7!3m6!1s0x135df5b0b885c60d:0x787b0bd4b06af464!8m2!3d38.1527154!4d20.7729986!16s%2Fg%2F11j8hj4f7r!19sChIJDcaFuLD1XRMRZPRqsNQLe3g?authuser=0&hl=en&rclk=1,none
Kefalonia,Apartment Lilly,Holiday apartment rental,6981552076,,https://www.google.com/maps/place/Apartment+Lilly/data=!4m7!3m6!1s0x135d8d1f1ae3784b:0x412cb54d91effe44!8m2!3d38.256005!4d20.6284258!16s%2Fg%2F11q8gp1vbq!19sChIJS3jjGh-NXRMRRP7vkU21LEE?authuser=0&hl=en&rclk=1,none
Kefalonia,Apartments Katerina by the sea,Holiday apartment rental,6945627606,,https://www.google.com/maps/place/Apartments+Katerina+by+the+sea/data=!4m7!3m6!1s0x135d8d87b29cf23d:0x1cfdc5b65cb2de68!8m2!3d38.2503589!4d20.6365925!16s%2Fg%2F11hyxt42d_!19sChIJPfKcsoeNXRMRaN6yXLbF_Rw?authuser=0&hl=en&rclk=1,none
Kefalonia,Argostoli Cityscape Apartment,Holiday apartment rental,6934986227,,https://www.google.com/maps/place/Anthemis+Living/data=!4m10!3m9!1s0x135d8735151ac5bb:0xd16000be58141213!5m2!4m1!1i2!8m2!3d38.1716101!4d20.4870677!16s%2Fg%2F11n066_1vg!19sChIJu8UaFTWHXRMRExIUWL4AYNE?authuser=0&hl=en&rclk=1,none
Kefalonia,Argostoli View Studio,Holiday apartment rental,6973714746,,https://www.google.com/maps/place/Argostoli+View+Studio/data=!4m7!3m6!1s0x135d8770378e65bd:0x6e10f8302782b38d!8m2!3d38.1682177!4d20.4907825!16s%2Fg%2F11t6jjpcqz!19sChIJvWWON3CHXRMRjbOCJzD4EG4?authuser=0&hl=en&rclk=1,none
Kefalonia,Assos 3 Oda,Holiday apartment rental,+905327364627,,https://www.google.com/maps/place/Assos+3+Oda/data=!4m7!3m6!1s0x14b07ecf85fa0c0d:0x53b4c63fd6eca742!8m2!3d39.493833!4d26.336338!16s%2Fg%2F11btww0sxt!19sChIJDQz6hc9-sBQRQqfs1j_GtFM?authuser=0&hl=en&rclk=1,none
Kefalonia,Assos Akropol Pension,,+905465656835,,https://www.google.com/maps/place/Assos+Akropol+Pension/data=!4m10!3m9!1s0x14b07ed0759fa6c5:0x896ef74492c3bbe6!5m2!4m1!1i2!8m2!3d39.4914367!4d26.3342541!16s%2Fg%2F1hc573fbr!19sChIJxaafddB-sBQR5rvDkkT3bok?authuser=0&hl=en&rclk=1,none
Kefalonia,Assos Alarga Hotel,,+902867217260,,https://www.google.com/maps/place/Assos+Alarga+Hotel/data=!4m10!3m9!1s0x14b07ec55c237045:0x8a600a1d535c294a!5m2!4m1!1i2!8m2!3d39.4930436!4d26.3366763!16s%2Fg%2F1vfhk4sh!19sChIJRXAjXMV-sBQRSilcUx0KYIo?authuser=0&hl=en&rclk=1,none
Kefalonia,Assos Bianca Suites,,+905521760117,,https://www.google.com/maps/place/Assos+Bianca+Suites/data=!4m10!3m9!1s0x14b07ecfd58d2b67:0xa141de5ab4b400d3!5m2!4m1!1i2!8m2!3d39.4961288!4d26.331216!16s%2Fg%2F11k5f198kh!19sChIJZyuN1c9-sBQR0wC0tFreQaE?authuser=0&hl=en&rclk=1,none
Kefalonia,Assos çakır pansiyon,Lodge,+905412797937,,https://www.google.com/maps/place/Assos+%C3%A7ak%C4%B1r+pansiyon/data=!4m7!3m6!1s0x14b07f90982a820f:0xe11f154ccf4b345c!8m2!3d39.4869722!4d26.3416802!16s%2Fg%2F11gj1sgdlj!19sChIJD4IqmJB_sBQRXDRLz0wVH-E?authuser=0&hl=en&rclk=1,facebook
Kefalonia,Astir Rooms, Hotels,2674072443,,https://www.google.com/maps/place/Astir+Rooms/data=!4m10!3m9!1s0x135df44458382c6f:0x905334ed7cd4e7c5!5m2!4m1!1i2!8m2!3d38.1524963!4d20.7739524!16s%2Fg%2F11y76svts!19sChIJbyw4WET0XRMRxefUfO00U5A?authuser=0&hl=en&rclk=1,none
Kefalonia,Belleza Villa, Hotels,6945127363,,https://www.google.com/maps/place/Casaly+Hotel/data=!4m10!3m9!1s0x135d870073ffcd95:0x5ff180161ad6dfb5!5m2!4m1!1i2!8m2!3d38.183043!4d20.4880768!16s%2Fg%2F11w24f473q!19sChIJlc3_cwCHXRMRtd_WGhaA8V8?authuser=0&hl=en&rclk=1,ota-aggregator
Kefalonia,Bolero Apartment Argostoli,Holiday apartment,2671171639,,https://www.google.com/maps/place/Bolero+Apartment+Argostoli/data=!4m7!3m6!1s0x135d876d196ef11f:0xa69018c3f3a9970!8m2!3d38.1730143!4d20.4878679!16s%2Fg%2F11vq2wg48_!19sChIJH_FuGW2HXRMRcJk6P4wBaQo?authuser=0&hl=en&rclk=1,booking
Kefalonia,CAPITAL Apartments ARGOSTOLI,Holiday apartment rental,6987173974,,https://www.google.com/maps/place/Blue+Lagoon+Luxury+Apartments/data=!4m7!3m6!1s0x135d87e6ed102c3d:0xdf6ea738f0b32198!8m2!3d38.1682754!4d20.4899058!16s%2Fg%2F11h3qndpsk!19sChIJPSwQ7eaHXRMRmCGz8Dinbt8?authuser=0&hl=en&rclk=1,none
Kefalonia,CHRYSPY toulatos studios, Hotels,6934375837,,https://www.google.com/maps/place/Sofia%27s+Studios/data=!4m10!3m9!1s0x135d91dfb838b819:0x4cff89fa35e25ef7!5m2!4m1!1i2!8m2!3d38.3782882!4d20.5435066!16s%2Fg%2F11h598wtqg!19sChIJGbg4uN-RXRMR917iNfqJ_0w?authuser=0&hl=en&rclk=1,none
Kefalonia,Calma — Bed & View,Holiday apartment rental,6988509554,,https://www.google.com/maps/place/Calma+%E2%80%94+Bed+%26+View/data=!4m7!3m6!1s0x135df55b3ad0dc65:0x408b30580b70b98d!8m2!3d38.1452894!4d20.7809756!16s%2Fg%2F11v47ylflm!19sChIJZdzQOlv1XRMRjblwC1gwi0A?authuser=0&hl=en&rclk=1,none
Kefalonia,Castello City Hotel, Hotels,2610225000,,https://www.google.com/maps/place/Castello+City+Hotel/data=!4m10!3m9!1s0x135e49db891dbfb5:0xbc4d5275fb6ccbf5!5m2!4m1!1i2!8m2!3d38.246165!4d21.731406!16s%2Fg%2F11c3sqy772!19sChIJtb8didtJXhMR9cts-3VSTbw?authuser=0&hl=en&rclk=1,none
Kefalonia,"Comfy Apartment with nice view , Argostoli",Holiday apartment rental,6932384727,,https://www.google.com/maps/place/The+%22+L%22+Suites+%26+Apartments/data=!4m10!3m9!1s0x135d87a695a894e9:0xc968fc3099194c61!5m2!4m1!1i2!8m2!3d38.1630677!4d20.489287!16s%2Fg%2F1tfsq4sw!19sChIJ6ZSolaaHXRMRYUwZmTD8aMk?authuser=0&hl=en&rclk=1,none
Kefalonia,Countryside Studios,,6980614630,,https://www.google.com/maps/place/Countryside+Studios/data=!4m10!3m9!1s0x135d917036ebd1b5:0x9c955ba38efdc099!5m2!4m1!1i2!8m2!3d38.3049094!4d20.592506!16s%2Fg%2F12vsjz4x0!19sChIJtdHrNnCRXRMRmcD9jqNblZw?authuser=0&hl=en&rclk=1,ota-aggregator
Kefalonia,Cozy Home Lixouri,Self-catering accommodation,2671094000,,https://www.google.com/maps/place/Zois+Sea+View+Apartments+in+Lixouri/data=!4m7!3m6!1s0x135d87007100ef5b:0x9ecfaf0103012b44!8m2!3d38.194631!4d20.439096!16s%2Fg%2F11x204fk_0!19sChIJW-8AcQCHXRMRRCsBAwGvz54?authuser=0&hl=en&rclk=1,booking
Kefalonia,Dionisis Apartments,Serviced apartment,6940026313,,https://www.google.com/maps/place/Dionisis+Apartments/data=!4m7!3m6!1s0x135d91e8e240b2af:0xf4007521dc287a47!8m2!3d38.3041703!4d20.5970556!16s%2Fg%2F11g8xk8xzw!19sChIJr7JA4uiRXRMRR3oo3CF1APQ?authuser=0&hl=en&rclk=1,none
Kefalonia,Dionysios Studios, Hotels,6976702097,,https://www.google.com/maps/place/Dionysios+Studios/data=!4m10!3m9!1s0x13675f37f44bde73:0xa3d87cb1347c29fd!5m2!4m1!1i2!8m2!3d38.0724431!4d20.7958199!16s%2Fg%2F1tdqwq59!19sChIJc95L9DdfZxMR_Sl8NLF82KM?authuser=0&hl=en&rclk=1,booking
Kefalonia,Downtown Apartment in Argostoli,Holiday apartment rental,6942828746,,https://www.google.com/maps/place/Downtown+Apartment+in+Argostoli/data=!4m7!3m6!1s0x135d87baa49f024f:0xfcb644068196304f!8m2!3d38.179677!4d20.486897!16s%2Fg%2F11f3rpp9tp!19sChIJTwKfpLqHXRMRTzCWgQZEtvw?authuser=0&hl=en&rclk=1,none
Kefalonia,ELERIN AGIA EFIMIA,Holiday apartment rental,6972020855,,https://www.google.com/maps/place/Luxury+Stone+Apartments+Kefalonia/data=!4m7!3m6!1s0x135d91e43ef6ccf9:0xe7243195f67ab93c!8m2!3d38.297539!4d20.6002109!16s%2Fg%2F11d_8y4s2v!19sChIJ-cz2PuSRXRMRPLl69pUxJOc?authuser=0&hl=en&rclk=1,instagram
Kefalonia,Efrosini Village,,2671081751,,https://www.google.com/maps/place/Efrosini+Village/data=!4m10!3m9!1s0x13675fafe2ab6a37:0x9ca1c2a0cc67d1fa!5m2!4m1!1i2!8m2!3d38.071105!4d20.748025!16s%2Fg%2F11r8wxmxj!19sChIJN2qr4q9fZxMR-tFnzKDCoZw?authuser=0&hl=en&rclk=1,none
Kefalonia,Eleni's Studios,,2671081520,,https://www.google.com/maps/place/Eleni%27s+Studios/data=!4m10!3m9!1s0x13675fb1c283f9fd:0xbe8554200b7c5c85!5m2!4m1!1i2!8m2!3d38.0681402!4d20.7471158!16s%2Fg%2F11ydz1dvr!19sChIJ_fmDwrFfZxMRhVx8CyBUhb4?authuser=0&hl=en&rclk=1,ota-aggregator
Kefalonia,Eugenia Studios, Hotels,6949060413,,https://www.google.com/maps/place/Lorenzo+House+Apartments/data=!4m10!3m9!1s0x135d8794d1a2bd7d:0x15debffa4ebbdaba!5m2!4m1!1i2!8m2!3d38.1601507!4d20.4823176!16s%2Fg%2F11sghz_7zj!19sChIJfb2i0ZSHXRMRutq7Tvq_3hU?authuser=0&hl=en&rclk=1,ota-aggregator
Kefalonia,Fanis Argostoli Apartment & Loft,Holiday apartment rental,6973687584,,https://www.google.com/maps/place/Fanis+Argostoli+Apartment+%26+Loft/data=!4m7!3m6!1s0x135d874eca82cfa5:0x9fa1888dabf4e6eb!8m2!3d38.1704148!4d20.4883428!16s%2Fg%2F11vbx_q1b3!19sChIJpc-Cyk6HXRMR6-b0q42IoZ8?authuser=0&hl=en&rclk=1,none
Kefalonia,Faros Residence Adults Only, Hotels,2674041694,,https://www.google.com/maps/place/Faros+Residence+Adults+Only/data=!4m10!3m9!1s0x135dbddf58824df9:0x3a3b22380ee7a4c2!5m2!4m1!1i2!8m2!3d38.4579244!4d20.5780533!16s%2Fg%2F11mp4cksl9!19sChIJ-U2CWN-9XRMRwqTnDjgiOzo?authuser=0&hl=en&rclk=1,none
Kefalonia,Filalithis Studios & Apartments, Hotels,6976693011,,https://www.google.com/maps/place/Villa+Paola/data=!4m10!3m9!1s0x135d8dd11c156bc9:0x1d5d526b427035a6!5m2!4m1!1i2!8m2!3d38.2533954!4d20.6244385!16s%2Fg%2F11g8cpvhsl!19sChIJyWsVHNGNXRMRpjVwQmtSXR0?authuser=0&hl=en&rclk=1,none
Kefalonia,Gosia Apartment GYM Included,Holiday apartment rental,6946007468,,https://www.google.com/maps/place/Gosia+Apartment+GYM+Included/data=!4m7!3m6!1s0x135d8762f73020c5:0x33b266004e1771dc!8m2!3d38.2048457!4d20.4350983!16s%2Fg%2F11svmdks76!19sChIJxSAw92KHXRMR3HEXTgBmsjM?authuser=0&hl=en&rclk=1,booking
Kefalonia,Hara Studios & Apartments, Hotels,6955916313,,https://www.google.com/maps/place/Ideales+Resort/data=!4m10!3m9!1s0x1367620901543817:0xe56c2c6de1e15faa!5m2!4m1!1i2!8m2!3d38.12642!4d20.601984!16s%2Fg%2F1thjq4n3!19sChIJFzhUAQliZxMRql_h4W0sbOU?authuser=0&hl=en&rclk=1,none
Kefalonia,Hoha’s Boutique Otel,,+905326066117,,https://www.google.com/maps/place/Hoha%E2%80%99s+Boutique+Otel/data=!4m10!3m9!1s0x14b07f8209aecfb9:0xb574b3b2a9195d7e!5m2!4m1!1i2!8m2!3d39.4979123!4d26.3329228!16s%2Fg%2F11h1fzkfms!19sChIJuc-uCYJ_sBQRfl0ZqbKzdLU?authuser=0&hl=en&rclk=1,none
Kefalonia,Hotel Kalypso, Hotels,2674072265,,https://www.google.com/maps/place/Hotel+Kalypso/data=!4m10!3m9!1s0x135df45cc7913b59:0x7a6d37aa91e4d2fa!5m2!4m1!1i2!8m2!3d38.1548954!4d20.7710001!16s%2Fg%2F11bw1zkvft!19sChIJWTuRx1z0XRMR-tLkkao3bXo?authuser=0&hl=en&rclk=1,ota-aggregator
Kefalonia,Hotel Myrtos, Hotels,6908559693,,https://www.google.com/maps/place/Dallas+Hotel/data=!4m10!3m9!1s0x136762cc8dd81fe7:0x6fe1ca813f9d7729!5m2!4m1!1i2!8m2!3d38.1118707!4d20.5270582!16s%2Fg%2F11xg9c87z!19sChIJ5x_YjcxiZxMRKXedP4HK4W8?authuser=0&hl=en&rclk=1,booking
Kefalonia,Hotel Γαλήνη, Hotels,2685022135,,https://www.google.com/maps/place/Hotel+%CE%93%CE%B1%CE%BB%CE%AE%CE%BD%CE%B7/data=!4m10!3m9!1s0x13595587e4ae3317:0xb6adc7a59f77e3ba!5m2!4m1!1i2!8m2!3d39.3725416!4d21.1836078!16s%2Fg%2F11fhkg7j5z!19sChIJFzOu5IdVWRMRuuN3n6XHrbY?authuser=0&hl=en&rclk=1,none
Kefalonia,Iliachtides Villas,,6937150328,,https://www.google.com/maps/place/Iliachtides+Villas/data=!4m10!3m9!1s0x135d8dd1a06117c3:0x5819410ff689f709!5m2!4m1!1i2!8m2!3d38.252285!4d20.6258688!16s%2Fg%2F11fyzbmhs4!19sChIJwxdhoNGNXRMRCfeJ9g9BGVg?authuser=0&hl=en&rclk=1,none
Kefalonia,Ionian Village, Hotels,2671025728,,https://www.google.com/maps/place/Inglessata+Rose+Studios/data=!4m10!3m9!1s0x136762ce65580303:0x95c1cdc8cf0e9bb6!5m2!4m1!1i2!8m2!3d38.1135286!4d20.5278586!16s%2Fg%2F1td0q515!19sChIJAwNYZc5iZxMRtpsOz8jNwZU?authuser=0&hl=en&rclk=1,ota-aggregator
Kefalonia,Iphigenia apartments,,6943962286,,https://www.google.com/maps/place/Iphigenia+apartments/data=!4m10!3m9!1s0x13675f2e55ac37c1:0x65878a7181f41f7b!5m2!4m1!1i2!8m2!3d38.0733657!4d20.751566!16s%2Fg%2F11lcgz1tgg!19sChIJwTesVS5fZxMRex_0gXGKh2U?authuser=0&hl=en&rclk=1,none
Kefalonia,Irinna Hotel,,2671041285,,https://www.google.com/maps/place/Irinna+Hotel/data=!4m10!3m9!1s0x13677cd647825829:0x6440d569378fb415!5m2!4m1!1i2!8m2!3d38.1047303!4d20.5145313!16s%2Fg%2F1tnxz77k!19sChIJKViCR9Z8ZxMRFbSPN2nVQGQ?authuser=0&hl=en&rclk=1,ota-aggregator
Kefalonia,Julietta Suites,,6948866871,,https://www.google.com/maps/place/Argostoli+Cityscape+Apartment/data=!4m7!3m6!1s0x135d870ad224fd79:0xa023b2047ad709db!8m2!3d38.1746941!4d20.4910048!16s%2Fg%2F11l5h5tglq!19sChIJef0k0gqHXRMR2wnXegSyI6A?authuser=0&hl=en&rclk=1,booking
